ChEMBL_ID,pIC50,SMILES,natural_product
CHEMBL1813519,5.45,O=C1NC(=O)c2cc(OCCc3ccccc3)ccc21,False
CHEMBL1813520,5.76,O=C1NC(=O)c2cc(OCCCc3ccccc3)ccc21,False
CHEMBL1813521,5.05,O=C1NC(=O)c2cc(OC/C=C/c3ccccc3)ccc21,False
CHEMBL1813522,6.04,O=C1NC(=O)c2cc(Oc3ccc4ccccc4c3)ccc21,False
CHEMBL1813523,6.66,O=C1NC(=O)c2cc(OCc3ccc(Br)cc3)ccc21,False
CHEMBL1813524,5.97,O=C1NC(=O)c2cc(OCCc3ccc(Br)cc3)ccc21,False
CHEMBL1813525,5.97,O=C1NC(=O)c2cc(Oc3ccc(Br)cc3)ccc21,False
CHEMBL1814055,4.19,O=C(Nc1ccc(O)cc1)c1cc(=O)c2ccccc2o1,False
CHEMBL1814057,6.72,O=C(Nc1ccc(O)c(O)c1)c1cc(=O)c2ccccc2o1,False
CHEMBL1814064,5.32,O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O,False
CHEMBL1814065,5.08,COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1O,False
CHEMBL1814066,6.37,O=C(Nc1ccc(O)c(O)c1)c1coc2ccccc2c1=O,False
CHEMBL1814071,4.95,O=C(Nc1ccc([N+](=O)[O-])cc1)c1coc2ccccc2c1=O,False
CHEMBL1814450,5.97,O=C1/C(=C/c2ccc(N3CCOCC3)cc2)Oc2cc(O)cc(O)c21,False
CHEMBL1814644,4.4,O=C1NC(=O)/C(=C\c2cc(Br)c(O)c(Br)c2)S1,False
CHEMBL1814645,4.98,CCCN1C(=O)/C(=C\c2ccncc2)SC1=S,False
CHEMBL1814648,4.43,O=C1NC(=O)/C(=N\c2ccc(C(=O)O)cc2)S1,False
CHEMBL1823802,4.58,Cc1cc(CC2SC(=O)NC2=O)cc(C)c1O,False
CHEMBL1823803,4.3,Cc1cc(C)cc(CC2SC(=O)NC2=O)c1,False
CHEMBL1823805,6.28,CN1C(=O)/C(=C\c2ccccc2)SC1=S,False
CHEMBL1823807,4.17,O=C1NC(=O)/C(=C\c2cccc(Br)c2)S1,False
CHEMBL1823810,4.15,O=C(O)CCN1C(=O)/C(=C\c2ccccc2)SC1=S,False
CHEMBL1823812,4.89,O=C1NC(=O)/C(=C\c2ccncc2)S1,False
CHEMBL1823813,4.66,O=C1NC(=S)S/C1=C/c1ccncc1,False
CHEMBL1823814,4.45,O=C(/C=C1/SC(=O)NC1=O)Nc1ccccc1,False
CHEMBL1823815,4.45,O=C(/C=C1/SC(=O)NC1=O)Nc1cccc(O)c1,False
CHEMBL1830129,4.08,O=C(/C=C/c1ccccc1)Nc1ccccc1,False
CHEMBL1830130,4.32,Cc1cccc(NC(=O)/C=C/c2ccccc2)c1,False
CHEMBL1830131,4.7,O=C(/C=C/c1ccccc1)Nc1cccc(Cl)c1,False
CHEMBL1830132,4.78,O=C(/C=C/c1ccccc1)Nc1cccc(Br)c1,False
CHEMBL1830135,4.01,O=C(/C=C/C=C/c1ccccc1)Nc1cccc(Cl)c1,False
CHEMBL1830138,4.13,Cc1cccc(NC(=O)C/C=C/c2ccccc2)c1,False
CHEMBL1830139,4.23,O=C(C/C=C/c1ccccc1)Nc1cccc(Cl)c1,False
CHEMBL1830140,4.46,O=C(C/C=C/c1ccccc1)Nc1cccc(Br)c1,False
CHEMBL1830143,4.33,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Cl)c1,False
CHEMBL1830144,4.45,O=C(/C=C/c1ccc(O)cc1)Nc1cccc(Br)c1,False
CHEMBL1830145,4.87,N#Cc1cccc(/C=C/C(=O)Nc2cccc(Cl)c2)c1,False
CHEMBL1830146,4.57,N#Cc1cccc(/C=C/C(=O)Nc2cccc(Br)c2)c1,False
CHEMBL1830148,4.44,N#Cc1ccc(/C=C/C(=O)Nc2cccc(Br)c2)cc1,False
CHEMBL1830792,4.41,CC(=O)c1cc2cccc(O)c2oc1=O,False
CHEMBL1830796,4.26,CC(=O)c1cc2cc(Cl)cc(Br)c2oc1=O,False
CHEMBL1830799,4.39,O=C(c1ccccc1)c1cc2cccc(O)c2oc1=O,False
CHEMBL1830800,4.29,O=C(c1ccccc1)c1cc2cc(O)ccc2oc1=O,False
CHEMBL1830808,4.39,CCOC(=O)c1cc2cccc(O)c2oc1=O,False
CHEMBL1830809,4.31,CCOC(=O)c1cc2cc(O)ccc2oc1=O,False
CHEMBL1830818,4.33,CCOC(=O)c1cc2ccc(OC3CCCCCC3)cc2oc1=O,False
CHEMBL1830819,4.22,O=C(O)c1cc2cccc(O)c2oc1=O,False
CHEMBL1830820,4.4,O=C(O)c1cc2cc(O)ccc2oc1=O,False
CHEMBL1830830,4.38,O=C(NNc1ccccc1)c1cc2ccccc2oc1=O,False
CHEMBL1830831,4.4,O=C(NNc1ccccc1[N+](=O)[O-])c1cc2ccccc2oc1=O,False
CHEMBL1830832,4.23,Cc1ccc(NNC(=O)c2cc3ccccc3oc2=O)cc1,False
CHEMBL1830833,4.32,O=C(NNc1ccc(Cl)cc1)c1cc2ccccc2oc1=O,False
CHEMBL1830834,4.22,O=C(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1cc2ccccc2oc1=O,False
CHEMBL1835225,4.6,Cc1ccc(-c2cc3cc(O)ccc3oc2=O)cc1,False
CHEMBL1835230,4.6,COc1ccc(-c2cc3cc(C)ccc3oc2=O)cc1OC,False
CHEMBL1835326,4.46,Cc1ccc2oc(=O)c(-c3cccc(O)c3)cc2c1,False
CHEMBL1835327,4.67,Cc1ccc2oc(=O)c(-c3ccccc3O)cc2c1,False
CHEMBL183946,5.48,CC(C)=CCc1cc(O)c2oc3c(O)cccc3c(=O)c2c1O,False
CHEMBL184574,4.89,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,True
CHEMBL185138,4.54,COc1cc(O)c2c(=O)c3cccc(OC)c3oc2c1,True
CHEMBL185425,4.64,COc1cccc2c(=O)c3ccc(O)cc3oc12,True
CHEMBL185686,6.14,O=c1c2cccc(O)c2oc2cccc(O)c12,True
CHEMBL185776,6.18,COc1cc(O)c2c(=O)c3c(O)ccc(O)c3oc2c1,True
CHEMBL185788,5.35,O=c1c2ccc(O)cc2oc2c(O)cccc12,True
CHEMBL185895,4.19,COc1c(O)ccc2c(=O)c3ccccc3oc12,True
CHEMBL185960,5.42,O=c1c2ccccc2oc2ccc(O)cc12,True
CHEMBL186020,4.51,COc1ccc2c(=O)c3ccccc3oc2c1OC,True
CHEMBL186191,4.44,COc1ccc2c(=O)c3cccc(OC)c3oc2c1,False
CHEMBL186368,6.75,COc1ccc2c(=O)c3ccccc3oc2c1,True
CHEMBL186416,4.24,COc1cc(OC)c2c(=O)c3cccc(OC)c3oc2c1,True
CHEMBL186433,5.57,COc1c(O)cc2oc3c(O)cccc3c(=O)c2c1O,True
CHEMBL186576,4.29,COc1c(O)cc2oc3c(OC)cccc3c(=O)c2c1O,True
CHEMBL186609,5.28,COc1ccc2oc3ccccc3c(=O)c2c1,True
CHEMBL186784,6.145,O=c1c2ccccc2oc2ccccc12,True
CHEMBL186863,4.75,COc1ccc2c(=O)c3ccccc3oc2c1O,False
CHEMBL186888,4.43,COc1cc2oc3c(OC)cccc3c(=O)c2c(OC)c1OC,True
CHEMBL186957,4.83,Cc1c(O)c(Br)c2oc3ccccc3c(=O)c2c1O,False
CHEMBL187043,4.62,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,True
CHEMBL187044,5.07,COc1cc(O)c2c(=O)c3c(O)c(O)ccc3oc2c1,True
CHEMBL187159,4.29,COc1cccc2oc3c(O)cccc3c(=O)c12,True
CHEMBL187178,4.7,COc1cc(OC)c2c(=O)c3ccccc3oc2c1,False
CHEMBL187247,4.43,CC(C)=CCC/C(C)=C\Cc1c(O)cc(O)c2c(=O)c3cccc(O)c3oc12,False
CHEMBL187265,4.6,O=c1c2cc(O)c(O)cc2oc2cc(O)cc(O)c12,True
CHEMBL187368,6.51,O=c1c2ccccc2oc2cccc(O)c12,True
CHEMBL187694,4.5,COc1c(O)cc2oc3c(OC)c(O)ccc3c(=O)c2c1O,True
CHEMBL187801,4.52,COc1cccc2c(=O)c3ccccc3oc12,True
CHEMBL188014,6.96,COc1cc(O)c2c(=O)c3ccccc3oc2c1,False
CHEMBL188061,4.4,CC(C)=CCc1cc(O)c2c(=O)c3cccc(O)c3oc2c1O,True
CHEMBL1906073,4.94,COc1ccc2c(c1)C/C(=C\c1ccc(N(C)C)cc1)C2=O,False
CHEMBL191083,7.16,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,True
CHEMBL1917526,4.56,O=C1c2ccccc2C2=NCCc3cccc1c32,False
CHEMBL1917527,7.36,COc1cc2c3c(c1O)C(=O)c1ccccc1C3=NCC2,False
CHEMBL1917528,5.91,COc1cc2ccnc3c2c(c1O)C(=O)c1ccccc1-3,False
CHEMBL1917530,7.89,COC1=Cc2ccnc3c2c(cc2ccccc23)C1=O,False
CHEMBL1917531,5.67,COc1cc2c3c(c1)C(=O)C1=C(CCCC1)C3=NCC2,False
CHEMBL1917532,5.01,COc1cc2c3c(c1)C(O)c1ccccc1C3NCC2,False
CHEMBL1927665,4.25,Cn1c(=O)c2c(nc(Sc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1927666,5.08,Cn1c(=O)c2c(nc(SCc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1927667,4.710000000000001,Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1927668,4.81,Cn1c(=O)c2c(nc(SCCOc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1927669,5.56,Cn1c(=O)c2c(nc(SCc3ccc(Cl)cc3)n2C)n(C)c1=O,False
CHEMBL1927670,5.58,Cn1c(=O)c2c(nc(SCc3ccc(Br)cc3)n2C)n(C)c1=O,False
CHEMBL1927672,4.82,CC(C)CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,False
CHEMBL1927673,4.61,Cn1c(=O)c2c(nc(SC3CCCCC3)n2C)n(C)c1=O,False
CHEMBL1927674,5.03,Cn1c(=O)c2c(nc(SC3CCCC3)n2C)n(C)c1=O,False
CHEMBL1927675,5.44,Cn1c(=O)c2c(nc(Sc3ccc4ccccc4c3)n2C)n(C)c1=O,False
CHEMBL1927677,4.34,Cn1c(=O)c2c(nc(NCCc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1927679,4.51,Cn1c(=O)c2c(nc(NCCCCc3ccccc3)n2C)n(C)c1=O,False
CHEMBL1927681,5.24,Cn1c(=O)c2c(nc(NCCc3cccc(Cl)c3)n2C)n(C)c1=O,False
CHEMBL1927684,4.42,CN(CCCCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,False
CHEMBL193373,4.83,O=C1CCCc2ccccc21,True
CHEMBL1938474,4.359999999999999,C1=CCN(CCc2ccccc2)CC1,False
CHEMBL1938475,4.56,Fc1ccc(CCN2CC=CCC2)cc1,False
CHEMBL1938476,4.92,COc1ccc(CCN2CC=CCC2)cc1,False
CHEMBL1938478,4.07,C1=CCN(CCCc2ccccc2)CC1,False
CHEMBL1938479,5.21,Clc1ccc(CCN2CC=CCC2)c(Cl)c1,False
CHEMBL1938480,4.42,O=[N+]([O-])c1ccc(CCN2CC=CCC2)cc1,False
CHEMBL1938483,5.58,Clc1ccc(OCCCN2CC=CCC2)c(Cl)c1,False
CHEMBL1945150,5.51,O=c1ccoc2ccc(OCCc3ccccc3)cc12,False
CHEMBL1945151,5.72,O=c1ccoc2ccc(OCCCc3ccccc3)cc12,False
CHEMBL1945152,6.37,O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12,False
CHEMBL1945154,6.41,O=c1ccoc2ccc(OCc3cccc(Br)c3)cc12,False
CHEMBL1945155,7.02,O=c1ccoc2ccc(OCc3ccc(Br)cc3)cc12,False
CHEMBL1945156,5.91,O=c1ccoc2ccc(OCc3cccc(F)c3)cc12,False
CHEMBL1945158,5.95,Cc1cccc(COc2ccc3occc(=O)c3c2)c1,False
CHEMBL1945159,5.46,Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,False
CHEMBL1945160,6.59,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1,False
CHEMBL1945271,6.76,N#Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,False
CHEMBL1945272,6.06,O=c1ccoc2ccc(OCc3ccc(C(F)(F)F)cc3)cc12,False
CHEMBL1945273,6.32,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12,False
CHEMBL1946643,4.36,O=C1NC(=O)/C(=C\c2ccc(Br)cc2)S1,False
CHEMBL1946644,5.27,CCOC1CC(c2ccccc2)=NN1c1ccc([N+](=O)[O-])cc1,False
CHEMBL1946826,6.57,CN(C)c1ccc(/C=C2\Oc3ccccc3C2=O)cc1,False
CHEMBL1946827,4.4,Cc1ccc2c(c1)O/C(=C\c1ccccc1)C2=O,False
CHEMBL1946828,6.01,CN(C)c1ccc(/C=C2\Oc3cc(O)ccc3C2=O)cc1,False
CHEMBL1950700,4.41,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccccc1F,False
CHEMBL1950701,5.49,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(F)c1,False
CHEMBL1950702,4.64,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(F)c(F)c1,False
CHEMBL1950703,4.67,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(F)cc1F,False
CHEMBL1950704,5.07,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(C(F)(F)F)cc1,False
CHEMBL1950705,4.5,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccccc1Br,False
CHEMBL1950706,4.69,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(Br)c1,False
CHEMBL1950707,4.74,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccccc1Cl,False
CHEMBL1950708,5.18,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cccc(Cl)c1,False
CHEMBL1950709,4.95,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1ccc(Cl)cc1,False
CHEMBL1950710,5.42,COc1cc(NC(C)CCCN)c2nccc(C)c2c1Oc1cc(Cl)c(Cl)cc1Cl,False
CHEMBL1982267,5.55,CSC1=N/C(=C\c2c[nH]c3ccccc23)C(=O)N1,False
CHEMBL1984524,5.1,CN(C)c1ccc(/N=N/c2ccccn2)cc1,False
CHEMBL1984764,5.74,Cc1sc(N/N=C/c2cccnc2)nc1-c1ccccc1,False
CHEMBL1987137,5.45,N#Cc1ccc(Sc2ccccc2)cc1C#N,False
CHEMBL199600,4.05,O=C(N/N=C/c1ccccc1O)c1ccc(O)cc1,False
CHEMBL201199,4.88,COc1c(OC2CCCCC2=O)ccc2c(C)cc(=O)oc12,False
CHEMBL201250,5.235,COc1c(OCC(C)=O)ccc2cc(NC(C)=O)c(=O)oc12,False
CHEMBL201777,5.14,Cc1cc(=O)oc2cc3oc4ccccc4c3cc12,False
CHEMBL2018439,6.55,O=c1c2ccccc2sc2cc(O)cc(O)c12,False
CHEMBL202017,4.91,Cc1coc2cc3oc(=O)c(NC(=O)CN)cc3cc12,False
CHEMBL202018,4.37,Cc1cc(=O)oc2cc(OC3CCCCC3=O)ccc12,True
CHEMBL202112,4.18,Cc1cc(=O)oc2cc3oc4c(c3cc12)CCCC4,True
CHEMBL202218,4.67,COc1cc(OC2CCCCC2=O)cc2oc(=O)cc(C)c12,False
CHEMBL2023193,5.64,C#CCN[C@H]1c2ccccc2C[C@@H]1[18F],False
CHEMBL2058150,4.89,N=C1NC(=O)/C(=C/c2c[nH]c3ccccc23)N1,False
CHEMBL2058151,5.61,N=C1NC(=O)/C(=C/c2c[nH]c3cccc(Br)c23)N1,False
CHEMBL2058152,5.23,N=C1NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1,False
CHEMBL2058153,5.43,N=C1NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)N1,False
CHEMBL2058154,5.26,N=C1NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,False
CHEMBL2058407,4.58,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2cccc(Br)c12,False
CHEMBL2058408,5.22,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2cc(Br)ccc12,False
CHEMBL2058409,5.21,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2c(Br)cccc12,False
CHEMBL2058410,5.71,CN1C(=N)N/C(=C\c2c[nH]c3ccccc23)C1=O,False
CHEMBL2058411,5.82,CN1C(=N)N/C(=C\c2c[nH]c3cccc(Br)c23)C1=O,False
CHEMBL2058412,6.49,CN1C(=N)N/C(=C\c2c[nH]c3ccc(Br)cc23)C1=O,False
CHEMBL2058413,6.78,CN1C(=N)N/C(=C\c2c[nH]c3cc(Br)ccc23)C1=O,False
CHEMBL2058414,5.92,CN1C(=N)N/C(=C\c2c[nH]c3c(Br)cccc23)C1=O,False
CHEMBL2058415,5.59,C/N=C1\NC(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1C,False
CHEMBL2058416,6.58,C/N=C1\NC(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,False
CHEMBL2058417,7.54,C/N=C1\NC(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C,False
CHEMBL2058418,5.72,C/N=C1\NC(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,False
CHEMBL2058419,5.68,CN1C(=N)N(C)/C(=C/c2c[nH]c3cccc(Br)c23)C1=O,False
CHEMBL2058420,7.28,CN1C(=N)N(C)/C(=C/c2c[nH]c3c(Br)cccc23)C1=O,False
CHEMBL2058421,5.24,C/N=C1/N/C(=C\c2c[nH]c3ccccc23)C(=O)N1C,False
CHEMBL2058422,5.26,C/N=C1/N/C(=C\c2c[nH]c3cccc(Br)c23)C(=O)N1C,False
CHEMBL2058423,5.49,C/N=C1/N/C(=C\c2c[nH]c3ccc(Br)cc23)C(=O)N1C,False
CHEMBL2058424,5.95,C/N=C1/N/C(=C\c2c[nH]c3cc(Br)ccc23)C(=O)N1C,False
CHEMBL2058425,5.97,C/N=C1/N/C(=C\c2c[nH]c3c(Br)cccc23)C(=O)N1C,False
CHEMBL2058426,6.21,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1C,False
CHEMBL2058427,7.07,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,False
CHEMBL2058428,7.75,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C,False
CHEMBL2058429,6.82,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,False
CHEMBL2058694,6.57,O=C1NC(=S)N/C1=C\c1c[nH]c2cccc(Br)c12,False
CHEMBL2058695,5.91,O=C1NC(=S)N/C1=C\c1c[nH]c2ccc(Br)cc12,False
CHEMBL2058696,5.81,O=C1NC(=S)N/C1=C\c1c[nH]c2cc(Br)ccc12,False
CHEMBL2058697,6.26,O=C1NC(=S)N/C1=C\c1c[nH]c2c(Br)cccc12,False
CHEMBL2058698,6.17,CSC1=NC(=O)/C(=C/c2c[nH]c3cccc(Br)c23)N1,False
CHEMBL2058699,5.15,CSC1=NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1,False
CHEMBL2058700,6.27,CSC1=NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)N1,False
CHEMBL2058701,6.2,CSC1=NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,False
CHEMBL2058702,4.88,C/N=C1\NC(=O)/C(=C/c2c[nH]c3ccccc23)N1,False
CHEMBL2058703,5.75,C/N=C1\NC(=O)/C(=C/c2c[nH]c3cccc(Br)c23)N1,False
CHEMBL2058704,5.92,C/N=C1\NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1,False
CHEMBL2058705,5.35,C/N=C1\NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)N1,False
CHEMBL2058706,5.41,C/N=C1\NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,False
CHEMBL2062871,5.98,O=C(O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,False
CHEMBL2062872,5.66,O=Cc1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,False
CHEMBL2062873,5.19,COC(=O)c1coc2ccc(OCc3cccc(Br)c3)cc2c1=O,False
CHEMBL2062876,4.71,CC(=O)c1cc(OCc2cccc(Br)c2)ccc1O,False
CHEMBL2062877,5.54,CC(=O)c1cc(OCc2ccc(Br)cc2)ccc1O,False
CHEMBL2062878,4.8,CC(=O)c1ccc(OCc2cccc(Br)c2)cc1O,False
CHEMBL2062881,4.28,O=c1ccoc2cccc(OCc3ccc(Br)cc3)c12,False
CHEMBL2062882,5.82,O=C1CC(O)Oc2ccc(OCc3cccc(Br)c3)cc21,False
CHEMBL2062883,4.22,O=C1CC(O)Oc2cccc(OCc3ccc(Br)cc3)c21,False
CHEMBL2088299,4.68,Cn1c(=O)c2c(nc(COc3ccccc3)n2C)n(C)c1=O,False
CHEMBL2088301,4.47,Cn1c(=O)c2c(nc(COc3cccc(Br)c3)n2C)n(C)c1=O,False
CHEMBL2088302,4.88,Cn1c(=O)c2c(nc(COc3cccc(F)c3)n2C)n(C)c1=O,False
CHEMBL2088303,5.34,Cn1c(=O)c2c(nc(COc3cccc(C(F)(F)F)c3)n2C)n(C)c1=O,False
CHEMBL2088304,4.73,Cc1cccc(OCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,False
CHEMBL2088306,4.69,Cn1c(=O)c2c(nc(COc3ccc(Cl)cc3)n2C)n(C)c1=O,False
CHEMBL2088307,4.97,Cn1c(=O)c2c(nc(COc3ccc(Br)cc3)n2C)n(C)c1=O,False
CHEMBL2088308,5.08,Cn1c(=O)c2c(nc(COc3ccc(F)cc3)n2C)n(C)c1=O,False
CHEMBL2088309,4.18,Cn1c(=O)c2c(nc(CSc3ccccc3)n2C)n(C)c1=O,False
CHEMBL2088310,4.71,Cn1c(=O)c2c(nc(CSc3cccc(Cl)c3)n2C)n(C)c1=O,False
CHEMBL2088311,4.62,Cn1c(=O)c2c(nc(CSc3cccc(Br)c3)n2C)n(C)c1=O,False
CHEMBL2088312,4.3,Cn1c(=O)c2c(nc(CSc3cccc(F)c3)n2C)n(C)c1=O,False
CHEMBL2088313,4.29,Cc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,False
CHEMBL2088314,4.38,COc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,False
CHEMBL2088315,4.35,CCOc1cccc(SCc2nc3c(c(=O)n(C)c(=O)n3C)n2C)c1,False
CHEMBL2088316,4.5,Cn1c(=O)c2c(nc(CSc3ccc(Cl)cc3)n2C)n(C)c1=O,False
CHEMBL2088317,4.68,Cn1c(=O)c2c(nc(CSc3ccc(Br)cc3)n2C)n(C)c1=O,False
CHEMBL2093956,5.17,Cc1ccc([C@@]2(F)C[C@H]2N)cc1.Cl,False
CHEMBL209413,10.0,COc1ccc2c(c1)-c1nnc(-c3cccc(C(F)(F)F)c3)cc1C2=O,False
CHEMBL2151538,4.35,N#Cc1ccc(-c2csc(N/N=C\c3cccs3)n2)cc1,False
CHEMBL2151540,5.54,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1nccs1,False
CHEMBL2151542,5.54,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccccn1,False
CHEMBL2151546,4.72,C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccncc1,False
CHEMBL2151556,5.05,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1nccs1,False
CHEMBL2151558,4.41,C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,False
CHEMBL2151660,5.25,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccco1,False
CHEMBL2151663,5.12,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1nccs1,False
CHEMBL2151664,5.38,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccc1,False
CHEMBL2151665,4.38,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,False
CHEMBL2151675,5.04,Fc1ccc(-c2csc(N/N=C\c3ccco3)n2)c(F)c1,False
CHEMBL2151679,5.26,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1nccs1,False
CHEMBL2151680,4.67,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccccc1,False
CHEMBL2151681,5.52,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccccn1,False
CHEMBL2151688,4.82,Fc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)c(F)c1,False
CHEMBL2158241,5.72,O=C1NC(=O)c2cc(SCc3ccccc3)ccc21,False
CHEMBL2158242,6.3,O=C1NC(=O)c2cc(SCc3ccc(Cl)cc3)ccc21,False
CHEMBL2158243,6.56,O=C1NC(=O)c2cc(SCc3ccc(Br)cc3)ccc21,False
CHEMBL2158244,6.02,O=C1NC(=O)c2cc(SCc3ccc(F)cc3)ccc21,False
CHEMBL2158245,5.79,COc1ccc(CSc2ccc3c(c2)C(=O)NC3=O)cc1,False
CHEMBL2158246,5.09,O=C1NC(=O)c2cc(Sc3ccccc3)ccc21,False
CHEMBL2158247,5.78,O=C1NC(=O)c2cc(Sc3ccc(Cl)cc3)ccc21,False
CHEMBL2158248,6.0,O=C1NC(=O)c2cc(Sc3ccc(Br)cc3)ccc21,False
CHEMBL2158249,5.64,O=C1NC(=O)c2cc(SCCc3ccccc3)ccc21,False
CHEMBL2158250,5.99,O=C1NC(=O)c2cc(SC3CCCCC3)ccc21,False
CHEMBL2158251,6.42,CC(C)CCSc1ccc2c(c1)C(=O)NC2=O,False
CHEMBL2177464,4.42,CN(C)c1ccc(/C=C2\Cc3cc(O)c(O)cc3C2=O)cc1.Cc1ccc(S(=O)(=O)O)cc1,False
CHEMBL2177465,4.38,CCN(CC)c1ccc(/C=C2\Cc3cc(O)c(O)cc3C2=O)cc1.Cc1ccc(S(=O)(=O)O)cc1,False
CHEMBL2177466,4.45,CCN(C)c1ccc(/C=C2\Cc3cc(O)c(O)cc3C2=O)cc1.Cc1ccc(S(=O)(=O)O)cc1,False
CHEMBL2177467,4.42,CCCN(C)c1ccc(/C=C2\Cc3cc(O)c(O)cc3C2=O)cc1.Cc1ccc(S(=O)(=O)O)cc1,False
CHEMBL2179398,6.66,c1ccc(-c2ncc3cc(-n4ccnc4)ccc3n2)cc1,False
CHEMBL2180144,4.92,Clc1c2ccccc2nc2ccccc12,False
CHEMBL2204752,8.18,N#Cc1ccc(OCc2ccc(Br)cc2)cc1C#N,False
CHEMBL2204755,5.04,N#Cc1ccc(SCc2ccccc2)cc1C#N,False
CHEMBL2204756,6.21,N#Cc1ccc(SCc2ccc(Cl)cc2)cc1C#N,False
CHEMBL2204758,5.68,N#Cc1ccc(SCc2ccc(F)cc2)cc1C#N,False
CHEMBL2204760,4.96,N#Cc1ccc(Sc2ccc(Cl)cc2)cc1C#N,False
CHEMBL2204761,4.72,N#Cc1ccc(Sc2ccc(Br)cc2)cc1C#N,False
CHEMBL2204762,5.14,N#Cc1ccc(SCCc2ccccc2)cc1C#N,False
CHEMBL2204763,5.22,N#Cc1ccc(SC2CCCCC2)cc1C#N,False
